# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Dec 16 09:44:13 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%')
#
# COLUMN pl_name:        Planet Name 0
# COLUMN discoverymethod: Discovery Method 
# COLUMN pl_orbper:      Orbital Period [days] 2
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag 
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]) 6 
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius] 10
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass] 14
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity 18
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg] 22
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim
CoRoT-3 b,Transit,4.25679940,0.00000350,-0.00000350,0,0.057830,0.000850,-0.000850,0,11.624,0.773,-0.773,0,6979.54680,222.48100,-222.48100,0,,,,,85.800,0.770,-0.770,0
CoRoT-3 b,Transit,4.25680000,0.00000500,-0.00000500,0,,,,,11.320,0.780,-0.780,0,6883.91000,317.80000,-317.80000,0,0.000000,,,0,85.900,0.800,-0.800,0
CoRoT-3 b,Transit,4.25679940,0.00000390,-0.00000310,0,0.056940,0.000960,-0.000790,0,11.135,0.650,-0.650,0,6747.53090,260.62060,-187.51970,0,0.008000,0.015000,-0.005000,0,86.100,0.730,-0.520,0
CoRoT-3 b,Transit,4.25679940,0.00000350,-0.00000350,0,0.057400,0.001200,-0.001300,0,11.321,0.785,-0.785,0,6814.27520,305.11680,-308.29510,0,0.016000,,,1,85.900,0.800,-0.800,0
CoRoT-3 b,Transit,,,,,,,,,,,,,,,,,,,,,,,,
CoRoT-30 b,Transit,9.06005000,0.00024000,-0.00024000,0,0.084400,0.001200,-0.001200,0,11.310,0.852,-0.852,0,921.70700,69.92260,-69.92260,0,0.007000,0.031000,-0.031000,0,90.000,0.560,-0.560,0
CoRoT-31 b,Transit,4.62941000,0.00075000,-0.00075000,0,0.058600,0.003400,-0.003400,0,16.365,3.363,-3.363,0,266.97720,108.06220,-108.06220,0,0.020000,0.160000,-0.160000,0,83.200,2.300,-2.300,0
CoRoT-4 b,Transit,9.20205000,0.00037000,-0.00037000,0,0.090000,0.001000,-0.001000,0,13.340,0.670,-0.560,0,228.83000,25.43000,-25.43000,0,0.000000,0.100000,-0.100000,0,90.000,0.000,-0.085,0
CoRoT-4 b,Transit,9.20205000,0.00037000,-0.00037000,0,0.091200,0.001260,-0.001310,0,13.002,1.300,-0.471,0,232.33373,22.88376,-23.51942,0,,,,,89.960,0.040,-0.790,0
CoRoT-4 b,Transit,9.20205000,0.00037000,-0.00037000,0,0.090250,0.000680,-0.000550,0,13.339,0.616,-0.616,0,223.43449,22.56593,-23.20159,0,0.140000,,,1,90.000,0.000,-0.085,0
CoRoT-5 b,Transit,4.03789620,0.00000190,-0.00000190,0,0.049470,0.000260,-0.000290,0,15.558,0.516,-0.527,0,148.42000,14.93700,-7.62800,0,0.090000,0.090000,-0.040000,0,85.830,0.990,-1.380,0
CoRoT-5 b,Transit,4.03789620,0.00000190,-0.00000190,0,0.050040,0.001620,-0.000980,0,13.249,1.143,-1.098,0,149.38010,18.43414,-10.17056,0,,,,,86.240,0.530,-0.530,0
CoRoT-5 b,Transit,4.03791560,0.00000120,-0.00000120,0,0.049500,0.001200,-0.001200,0,14.079,0.516,-0.504,0,145.88397,16.84499,-10.17056,0,,,,,85.680,0.180,-0.170,0
CoRoT-5 b,Transit,4.03789620,0.00000190,-0.00000190,0,0.049630,0.000330,-0.000320,0,15.558,0.516,-0.527,0,151.92274,11.12405,-11.12405,0,0.087000,,,1,85.830,0.990,-1.400,0
CoRoT-6 b,Transit,8.88659300,0.00004000,-0.00004000,0,0.085400,0.001300,-0.001400,0,13.070,0.392,-0.392,0,937.59850,88.99240,-88.99240,0,0.180000,,,1,89.070,0.300,-0.300,0
CoRoT-6 b,Transit,8.88659300,0.00000400,-0.00000400,0,0.085500,0.001500,-0.001500,0,13.068,0.392,-0.392,0,940.74000,108.06000,-108.06000,0,0.100000,,,1,89.070,0.300,-0.300,0
CoRoT-6 b,Transit,8.88659300,0.00000400,-0.00000400,0,0.085500,0.001700,-0.001700,0,13.283,0.471,-0.471,0,940.77680,108.06220,-108.06220,0,,,,,88.880,0.250,-0.250,0
CoRoT-7 b,Transit,0.85358500,0.00002400,-0.00002400,0,0.017200,0.000290,-0.000290,0,1.680,0.090,-0.090,0,21.00000,,,1,,,,,80.100,0.300,-0.300,0
CoRoT-7 b,Transit,0.85359159,0.00000057,-0.00000057,0,0.017016,0.000170,-0.000036,0,1.585,0.064,-0.064,0,5.74000,0.86000,-0.86000,0,0.000000,,,0,80.780,0.510,-0.230,0
CoRoT-7 b,Transit,0.85359165,0.00000005,-0.00000005,0,0.017000,0.001000,-0.001000,0,,,,,4.73000,0.95000,-0.95000,0,0.120000,0.070000,-0.070000,0,,,,
CoRoT-7 b,Transit,0.85358500,0.00002400,-0.00002400,0,0.016900,0.000440,-0.000440,0,1.861,0.482,-0.482,0,6.99226,1.58915,-1.58915,0,,,,,79.600,3.200,-3.200,0
CoRoT-7 b,Transit,0.85359163,0.00000001,-0.00000001,0,,,,,1.681,0.112,-0.112,0,4.07661,1.01982,-1.01982,0,0.000000,,,0,80.100,0.300,-0.300,0
CoRoT-7 b,Transit,0.85400000,,,0,,,,,1.580,0.100,-0.100,0,4.60000,1.10000,-1.20000,0,,,,,,,,
CoRoT-7 b,Transit,0.85358500,0.00002400,-0.00002400,0,0.017000,,,0,,,,,4.80000,0.80000,-0.80000,0,0.000000,,,0,80.000,,,0
CoRoT-8 b,Transit,6.21244500,0.00000700,-0.00000700,0,0.063600,0.001400,-0.001400,0,6.938,0.179,-0.191,0,69.28694,10.80622,-10.80622,0,,,,,88.180,0.080,-0.080,0
CoRoT-8 b,Transit,6.21238100,0.00005700,-0.00005700,0,0.063390,0.000960,-0.000980,0,6.389,0.224,-0.224,0,69.28694,10.48839,-13.03103,0,0.190000,,,1,88.400,0.100,-0.100,0
CoRoT-8 b,Transit,6.21229000,0.00003000,-0.00003000,0,0.063300,0.002100,-0.002100,0,7.981,0.942,-0.942,0,68.65128,11.44188,-11.44188,0,,,,,87.440,0.560,-0.560,0
CoRoT-8 b,Transit,6.21229000,0.00003000,-0.00003000,0,0.063000,0.001000,-0.001000,0,6.390,0.220,-0.220,0,69.92000,9.53000,-9.53000,0,0.000000,,,0,88.400,0.100,-0.100,0
CoRoT-9 b,Transit,95.27265600,0.00006800,-0.00006800,0,0.402100,0.005400,-0.005400,0,11.949,0.841,-0.706,0,266.97720,15.89150,-15.89150,0,0.133000,0.042000,-0.037000,0,89.900,0.066,-0.084,0
CoRoT-9 b,Transit,95.27265600,0.00006800,-0.00006800,0,0.402900,0.005400,-0.005600,0,11.949,0.841,-0.706,0,268.88418,17.79848,-18.11631,0,0.134000,0.040000,-0.034000,0,89.900,0.066,-0.084,0
CoRoT-9 b,Transit,95.27380000,0.00140000,-0.00140000,0,0.402700,0.011000,-0.011000,0,11.624,0.919,-0.919,0,262.52758,26.37989,-26.37989,0,,,,,89.970,0.130,-0.130,0
CoRoT-9 b,Transit,95.27380000,0.00140000,-0.00140000,0,0.407000,0.005000,-0.005000,0,11.770,0.450,-0.450,0,266.97000,22.25000,-22.25000,0,0.110000,0.040000,-0.040000,0,89.990,0.010,-0.040,0
CoRoTID 223977153 b,Transit,6.71837000,0.00001000,-0.00001000,0,0.071000,0.001000,-0.001000,0,6.389,0.673,-0.560,0,47.67450,31.78300,-31.78300,0,,,,,89.000,0.500,-0.500,0
DS Tuc A b,Transit,8.13870000,0.00050000,-0.00050000,0,,,,,5.630,0.220,-0.210,0,413.17900,,,1,,,,,88.830,0.280,-0.240,0
DS Tuc A b,Transit,8.13826800,0.00001100,-0.00001100,0,,,,,5.700,0.170,-0.170,0,,,,,0.000000,,,0,89.500,0.340,-0.410,0
DS Tuc A b,Transit,8.13822000,0.00008000,-0.00008000,0,,,,,6.955,0.528,-0.528,0,,,,,,,,,,,,
EPIC 201170410.02,Transit,6.79870000,0.00010000,-0.00010000,0,0.034900,0.002700,-0.002200,0,1.047,0.276,-0.257,0,,,,,0.000000,,,0,89.002,0.414,-0.288,0
EPIC 201238110 b,Transit,28.16560000,0.00270000,-0.00280000,0,,,,,1.870,0.200,-0.450,0,,,,,,,,,,,,
EPIC 201238110 b,Transit,28.16960000,0.00380000,-0.00430000,0,,,,,2.200,0.540,-0.300,0,,,,,,,,,,,,
EPIC 201427007 b,Transit,0.72091000,0.00014000,-0.00014000,0,,,,,1.500,0.200,-0.200,0,,,,,,,,,88.500,10.000,-10.000,0
EPIC 201497682 b,Transit,2.13174000,0.00022000,-0.00022000,0,,,,,0.692,0.059,-0.048,0,,,,,,,,,,,,
EPIC 201595106 b,Transit,0.87703000,0.00011000,-0.00013000,0,,,,,1.200,0.110,-0.100,0,,,,,,,,,,,,
EPIC 201595106 b,Transit,0.87718300,0.00005700,-0.00005700,0,,,,,1.406,0.208,-0.126,0,,,,,,,,,84.701,3.774,-8.638,0
EPIC 201595106 b,Transit,0.87721400,0.00006000,-0.00006000,0,,,,,1.300,0.100,-0.100,0,,,,,,,,,89.200,8.000,-5.000,0
EPIC 201615463 c,Transit,3.80464000,0.00091000,-0.00105000,0,,,,,1.220,0.210,-0.170,0,,,,,,,,,,,,
EPIC 201754305 d,Transit,2.71578000,0.00031000,-0.00031000,0,,,,,1.030,0.085,-0.086,0,,,,,,,,,,,,
EPIC 201757695.02,Transit,2.04780000,0.00010000,-0.00010000,0,0.029600,0.000500,-0.000500,0,0.908,0.059,-0.064,0,,,,,0.000000,,,0,89.276,0.369,-0.372,0
EPIC 201833600 c,Transit,3.96165000,0.00035000,-0.00034000,0,,,,,1.480,0.140,-0.210,0,,,,,,,,,,,,
EPIC 201833600 c,Transit,3.96151000,0.00046000,-0.00051000,0,,,,,1.000,0.120,-0.110,0,,,,,,,,,,,,
EPIC 201841433 b,Transit,4.16959000,0.00051000,-0.00053000,0,,,,,1.100,0.140,-0.120,0,,,,,,,,,,,,
EPIC 201841433 b,Transit,4.16980000,0.00010000,-0.00010000,0,0.035000,0.000900,-0.001000,0,1.040,0.037,-0.032,0,,,,,,,,,89.001,0.512,-0.557,0
EPIC 201841433 b,Transit,4.16888000,0.00050000,-0.00056000,0,,,,,1.410,0.150,-0.340,0,,,,,,,,,,,,
EPIC 205950854 c,Transit,8.05160000,0.00120000,-0.00110000,0,,,,,1.620,0.160,-0.380,0,,,,,,,,,,,,
EPIC 205950854 c,Transit,8.04680000,0.00240000,-0.00250000,0,,,,,1.180,0.130,-0.100,0,,,,,,,,,,,,
EPIC 205950854 c,Transit,8.05072200,0.00007500,-0.00003800,0,,,,,1.310,0.144,-0.063,0,,,,,,,,,89.810,0.980,-0.430,0
EPIC 206024342 b,Transit,4.50756000,0.00062000,-0.00060000,0,,,,,1.700,0.590,-0.310,0,,,,,,,,,,,,
EPIC 206024342 b,Transit,4.50717000,0.00042000,-0.00041000,0,,,,,1.440,0.200,-0.180,0,,,,,,,,,,,,
EPIC 206024342 c,Transit,0.91165670,,,0,,,,,1.350,,,0,,,,,,,,,,,,
EPIC 206024342 c,Transit,0.91172400,0.00007600,-0.00007600,0,,,,,1.400,0.500,-0.500,0,,,,,,,,,91.700,9.000,-9.000,0
EPIC 206024342 c,Transit,0.91161800,0.00007300,-0.00007700,0,,,,,1.160,0.170,-0.200,0,,,,,,,,,,,,
EPIC 206024342 d,Transit,14.64350000,0.00110000,-0.00100000,0,,,,,2.520,0.340,-0.380,0,,,,,,,,,,,,
EPIC 206024342 d,Transit,14.63700000,0.00210000,-0.00210000,0,,,,,4.000,1.300,-1.300,0,,,,,,,,,,,,
EPIC 206024342 d,Transit,14.64154100,,,0,,,,,2.940,,,0,,,,,,,,,,,,
EPIC 206024342 d,Transit,14.64753100,0.00000410,-0.00000410,0,,,,,2.600,0.900,-0.900,0,,,,,,,,,90.000,2.000,-1.000,0
EPIC 206032309 b,Transit,2.87814000,0.00023000,-0.00026000,0,,,,,1.010,0.240,-0.130,0,,,,,,,,,,,,
EPIC 206042996 b,Transit,5.29853000,0.00080000,-0.00094000,0,,,,,3.320,0.620,-2.630,0,,,,,,,,,,,,
EPIC 206042996 b,Transit,5.29711000,0.00074000,-0.00070000,0,,,,,1.620,0.170,-0.190,0,,,,,,,,,,,,
EPIC 206042996 c,Transit,0.35490972,,,0,,,,,1.450,,,0,,,,,,,,,,,,
EPIC 206042996 c,Transit,0.35488400,0.00006300,-0.00006300,0,,,,,1.200,0.200,-0.100,0,,,,,,,,,89.900,20.000,-10.000,0
EPIC 206215704 b,Transit,2.25372000,0.00047000,-0.00047000,0,,,,,0.900,0.190,-0.200,0,,,,,,,,,,,,
EPIC 206215704 b,Transit,2.25558000,0.00016000,-0.00015000,0,,,,,2.000,0.450,-0.540,0,,,,,,,,,,,,
EPIC 206317286 b,Transit,1.58316000,0.00013000,-0.00013000,0,,,,,1.220,0.120,-0.190,0,,,,,,,,,,,,
EPIC 206317286 b,Transit,1.58252000,0.00017000,-0.00018000,0,,,,,0.960,0.110,-0.150,0,,,,,,,,,,,,
EPIC 211822797 b,Transit,21.17019630,0.00006620,-0.00006420,0,0.119500,0.010000,-0.025100,0,1.920,0.120,-0.070,0,,,,,,,,,,,,
EPIC 211822797 b,Transit,21.16860000,0.00210000,-0.00210000,0,,,,,2.180,0.220,-0.230,0,,,,,,,,,,,,
EPIC 211822797 b,Transit,21.17623917,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 211822797 b,Transit,21.16986100,0.00172500,-0.00169500,0,0.131000,0.004000,-0.005000,0,1.980,0.110,-0.110,0,,,,,0.060000,0.135970,-0.048705,0,89.730,0.190,-0.220,0
EPIC 211822797 b,Transit,21.15950000,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 211822797 b,Transit,21.16961900,0.00166500,-0.00172900,0,,,,,2.200,0.200,-0.100,0,,,,,0.180000,0.270000,-0.150000,0,89.500,0.300,-0.400,0
EPIC 211945201 b,Transit,19.49183000,0.00038000,-0.00038000,0,,,,,5.960,0.260,-0.490,0,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.49213200,0.00065500,-0.00066900,0,,,,,6.000,0.900,-0.800,0,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.49196500,,,0,,,,,6.800,,,0,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.49100000,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.50735025,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.49221000,0.00066600,-0.00065300,0,0.149300,0.001500,-0.001500,0,5.760,0.300,-0.300,0,,,,,,,,,,,,
EPIC 211945201 b,Transit,19.49213000,0.00001000,-0.00001000,0,0.148000,0.004000,-0.004000,0,6.120,0.100,-0.100,0,27.00000,14.00000,-12.60000,0,0.000000,,,0,87.900,0.060,-0.060,0
EPIC 211945201 b,Transit,19.49179500,0.00051600,-0.00051200,0,,,,,5.847,0.946,-0.776,0,,,,,,,,,89.333,0.495,-0.734,0
EPIC 212297394 b,Transit,2.28936300,0.00023200,-0.00025100,0,,,,,1.480,0.130,-0.110,0,,,,,,,,,,,,
EPIC 212297394 b,Transit,2.28943000,0.00019000,-0.00019000,0,,,,,1.323,0.081,-0.095,0,,,,,,,,,,,,
EPIC 212297394 b,Transit,2.28896000,0.00025000,-0.00024000,0,,,,,1.830,0.180,-0.440,0,,,,,,,,,,,,
EPIC 212297394 c,Transit,5.21396500,0.00044200,-0.00044200,0,,,,,2.270,0.190,-0.140,0,,,,,,,,,,,,
EPIC 212297394 c,Transit,5.21378000,0.00035000,-0.00033000,0,,,,,2.290,0.130,-0.190,0,,,,,,,,,,,,
EPIC 212297394 c,Transit,5.21300000,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 212424622 b,Transit,18.09830000,0.00600000,-0.00580000,0,,,,,2.170,0.670,-0.420,0,,,,,,,,,,,,
EPIC 212424622 b,Transit,18.09710000,0.00440000,-0.00440000,0,,,,,2.210,0.190,-0.430,0,,,,,,,,,,,,
EPIC 212499991 b,Transit,34.88500000,0.01100000,-0.01000000,0,,,,,1.600,0.130,-0.160,0,,,,,,,,,,,,
EPIC 212587672 b,Transit,15.28078000,0.00012100,-0.00011600,0,,,,,1.260,0.110,-0.090,0,,,,,,,,,,,,
EPIC 212587672 b,Transit,15.28410000,0.00370000,-0.00290000,0,,,,,1.120,0.120,-0.090,0,,,,,,,,,,,,
EPIC 212587672 b,Transit,15.28410000,0.00200000,-0.00200000,0,,,,,1.390,0.110,-0.210,0,,,,,,,,,,,,
EPIC 212587672 c,Transit,23.24110566,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 212587672 c,Transit,23.22600000,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 212587672 c,Transit,23.22600100,0.00309200,-0.00321200,0,,,,,2.245,0.400,-0.210,0,,,,,,,,,89.421,0.421,-1.027,0
EPIC 212587672 c,Transit,23.22855500,0.00006800,-0.00007100,0,,,,,2.320,0.190,-0.120,0,,,,,,,,,,,,
EPIC 212587672 c,Transit,23.22600000,0.00302200,-0.00315600,0,,,,,2.300,0.300,-0.200,0,,,,,,,,,,,,
EPIC 212587672 c,Transit,23.22590000,0.00290000,-0.00270000,0,,,,,2.310,0.160,-0.350,0,,,,,,,,,,,,
EPIC 212624936 b,Transit,0.57865700,0.00001600,-0.00001600,0,,,,,1.200,0.300,-0.300,0,,,,,,,,,90.300,10.000,-10.000,0
EPIC 212624936 c,Transit,11.81387000,0.00085000,-0.00093000,0,,,,,2.670,0.430,-0.390,0,,,,,,,,,,,,
EPIC 212624936 c,Transit,11.81143700,0.00011000,-0.00011000,0,,,,,2.300,0.500,-0.500,0,,,,,,,,,90.000,1.000,-0.900,0
EPIC 212737443 b,Transit,13.60300000,0.00130000,-0.00130000,0,0.098000,0.004000,-0.004000,0,2.586,0.126,-0.126,0,,,,,0.200000,0.200000,-0.200000,0,89.071,0.161,-0.161,0
EPIC 212737443 b,Transit,13.60697954,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 212737443 b,Transit,13.60300000,,,0,,,,,,,,,,,,,,,,,,,,
EPIC 212737443 c,Transit,65.55000000,0.00890000,-0.00890000,0,0.280000,0.006000,-0.006000,0,2.690,0.146,-0.146,0,,,,,0.200000,0.200000,-0.200000,0,89.630,0.044,-0.044,0
EPIC 220492298 b,Transit,0.76240600,0.00015000,-0.00015000,0,,,,,0.990,0.100,-0.100,0,,,,,,,,,92.600,10.000,-10.000,0
EPIC 220554210 c,Transit,0.70538600,0.00005200,-0.00004900,0,,,,,1.730,0.150,-0.300,0,,,,,,,,,,,,
EPIC 220554210 c,Transit,0.70531000,0.00005000,-0.00005000,0,,,,,1.480,0.130,-0.100,0,,,,,,,,,,,,
EPIC 220674823 b,Transit,0.57128500,0.00000950,-0.00001010,0,,,,,1.816,0.087,-0.188,0,,,,,,,,,,,,
EPIC 220674823 b,Transit,0.57100000,,,0,,,,,1.712,0.068,-0.068,0,7.72000,0.80000,-0.79000,0,,,,,,,,
EPIC 220674823 b,Transit,0.57129200,0.00001200,-0.00001300,0,0.011600,0.001300,-0.001300,0,1.520,0.160,-0.160,0,8.36000,0.96000,-0.94000,0,0.000000,,,0,86.400,2.500,-4.100,0
EPIC 220674823 b,Transit,0.57129900,0.00001500,-0.00001500,0,,,,,1.669,0.165,-0.090,0,,,,,,,,,79.528,7.400,-13.152,0
EPIC 220674823 b,Transit,0.57133100,0.00002000,-0.00002100,0,0.013400,0.000200,-0.000200,0,1.820,0.100,-0.100,0,,,,,,,,,,,,
EPIC 220674823 b,Transit,0.57130800,0.00003000,-0.00003000,0,,,,,1.460,0.140,-0.140,0,,,,,0.000000,,,0,80.200,7.000,-10.700,0
EPIC 220674823 b,Transit,0.57133600,0.00002000,-0.00002000,0,0.013120,0.000140,-0.000140,0,1.820,0.200,-0.140,0,9.00000,1.60000,-1.60000,0,,,,,80.200,7.000,-12.700,0
EPIC 220674823 b,Transit,0.57133600,0.00002000,-0.00002100,0,,,,,1.800,0.300,-0.100,0,,,,,,,,,,,,
EPIC 220674823 c,Transit,13.34124500,0.00010000,-0.00010000,0,,,,,2.530,0.140,-0.140,0,,,,,0.000000,,,0,87.200,0.500,-13.700,0
EPIC 220674823 c,Transit,13.33974600,0.00103400,-0.00108900,0,,,,,2.705,0.356,-0.161,0,,,,,,,,,88.630,1.011,-2.263,0
EPIC 220674823 c,Transit,13.33907900,0.00194000,-0.00185900,0,0.109100,0.001400,-0.001500,0,2.730,0.180,-0.180,0,,,,,,,,,,,,
EPIC 220674823 c,Transit,13.33868700,0.00176900,-0.00174900,0,,,,,2.800,0.500,-0.200,0,,,,,,,,,,,,
EPIC 220674823 c,Transit,13.33870000,0.00180000,-0.00180000,0,0.107100,0.001500,-0.001500,0,2.770,0.370,-0.230,0,5.70000,6.10000,-6.10000,0,,,,,89.000,0.700,-1.400,0
EPIC 220674823 c,Transit,13.33877000,0.00098000,-0.00107000,0,,,,,3.790,0.650,-0.550,0,,,,,,,,,,,,
EPIC 220674823 c,Transit,13.33970000,0.00091000,-0.00096000,0,0.105000,0.015000,-0.015000,0,2.500,0.270,-0.260,0,5.80000,3.30000,-3.00000,0,0.180000,0.150000,-0.120000,0,89.350,0.430,-0.460,0
EPIC 228836835 b,Transit,0.72813000,0.00020000,-0.00017000,0,,,,,1.270,0.270,-0.280,0,,,,,,,,,,,,
EPIC 228836835 b,Transit,0.72811300,0.00006300,-0.00006300,0,,,,,1.100,0.300,-0.200,0,,,,,,,,,89.700,7.000,-5.000,0
EPIC 246851721 b,Transit,6.18023500,0.00001400,-0.00001400,0,0.072290,0.000740,-0.000750,0,11.781,0.493,-0.493,0,953.49000,349.61300,-381.39600,0,,,,,86.210,0.170,-0.170,0
EPIC 248847494 b,Transit,3650.00000000,1280.00000000,-1130.00000000,0,4.500000,1.000000,-1.000000,0,12.442,0.785,-0.785,0,4131.79000,,,1,0.000000,,,0,89.870,0.020,-0.030,0
EPIC 249893012 b,Transit,3.59510000,0.00030000,-0.00030000,0,0.047000,0.005000,-0.007000,0,1.950,0.090,-0.080,0,8.75000,1.09000,-1.08000,0,0.060000,0.080000,-0.040000,0,86.140,2.600,-3.500,0
EPIC 249893012 c,Transit,15.62400000,0.00100000,-0.00100000,0,0.130000,0.010000,-0.020000,0,3.670,0.170,-0.140,0,14.67000,1.84000,-1.89000,0,0.070000,0.080000,-0.050000,0,87.940,0.740,-1.050,0
EPIC 249893012 d,Transit,35.74700000,0.00500000,-0.00500000,0,0.220000,0.020000,-0.040000,0,3.940,0.130,-0.120,0,10.18000,2.46000,-2.42000,0,0.150000,0.210000,-0.110000,0,89.470,0.360,-0.500,0
G 9-40 b,Transit,5.74591200,,,0,,,,,,,,,,,,,,,,,,,,
G 9-40 b,Transit,5.74600700,0.00000600,-0.00000600,0,0.038500,0.007800,-0.005300,0,2.025,0.096,-0.097,0,,,,,0.000000,,,0,88.570,0.630,-0.470,0
GJ 1132 b,Transit,1.62893100,0.00002700,-0.00002700,0,0.015300,0.000500,-0.000500,0,1.130,0.056,-0.056,0,1.66000,0.23000,-0.23000,0,0.220000,,,0,,,,
GJ 1132 b,Transit,1.62892870,0.00000180,-0.00000180,0,0.015330,0.000530,-0.000530,0,1.430,0.160,-0.160,0,1.63000,0.54000,-0.54000,0,,,,,86.580,0.630,-0.630,0
GJ 1132 b,Transit,,,,,,,,,,,,,1.58000,0.49000,-0.48000,0,,,,,,,,
GJ 1132 b,Transit,1.62893000,0.00003100,-0.00003100,0,,,,,1.160,0.110,-0.110,0,1.62000,0.55000,-0.55000,0,0.000000,,,0,,,,
GJ 1214 b,Transit,1.58040490,0.00000033,-0.00000033,0,,,,,2.640,0.130,-0.130,0,,,,,,,,,88.800,0.250,-0.200,0
GJ 1214 b,Transit,1.58040494,0.00000009,-0.00000009,0,,,,,,,,,,,,,0.000000,,,0,88.940,,,0
GJ 1214 b,Transit,1.58040487,0.00000067,-0.00000067,0,,,,,2.740,0.060,-0.050,0,6.37000,0.87000,-0.87000,0,,,,,88.390,0.140,-0.210,0
GJ 1214 b,Transit,1.58040482,0.00000024,-0.00000024,0,,,,,2.270,0.080,-0.080,0,6.43000,0.86000,-0.86000,0,,,,,90.000,0.000,-1.500,0
GJ 1214 b,Transit,1.58040417,0.00000022,-0.00000022,0,,,,,,,,,,,,,,,,,,,,
GJ 1214 b,Transit,1.58040456,0.00000016,-0.00000016,0,0.014110,0.000320,-0.000320,0,2.847,0.202,-0.202,0,6.26125,0.85814,-0.85814,0,,,,,88.170,0.540,-0.540,0
GJ 1214 b,Transit,1.58040481,,,0,,,,,,,,,,,,,,,,,88.940,,,0
GJ 1214 b,Transit,1.58040482,0.00000024,-0.00000024,0,,,,,2.650,0.090,-0.090,0,6.45000,0.91000,-0.91000,0,,,,,90.000,0.000,-1.500,0
GJ 1214 b,Transit,1.58039250,0.00001170,-0.00001170,0,,,,,2.678,0.130,-0.130,0,6.55000,0.98000,-0.98000,0,0.140000,,,1,88.620,0.350,-0.280,0
GJ 1214 b,Transit,1.58040433,0.00000013,-0.00000013,0,0.014900,0.000260,-0.000260,0,2.742,0.050,-0.053,0,8.17000,0.43000,-0.43000,0,0.063000,,,1,88.700,0.100,-0.100,0
GJ 1214 b,Transit,,,,,,,,,,,,,,,,,,,,,89.300,0.400,-0.300,0
GJ 1214 b,Transit,1.58040481,0.00000012,-0.00000012,0,,,,,,,,,,,,,,,,,88.940,,,0
GJ 1214 b,Transit,1.58040465,,,0,,,,,,,,,,,,,0.000000,,,0,89.100,,,0
GJ 1214 b,Transit,1.58040430,0.00000050,-0.00000050,0,,,,,2.610,0.300,-0.110,0,,,,,,,,,,,,
GJ 1214 b,Transit,1.58040835,,,0,,,,,,,,,,,,,,,,,,,,
